SequenceId,Location,ConvId,NextId,CondBool,CondUnit,CondLeader,RequiredActors,ConvictionThreshold,Priority,SpecialAnimation,Interruption,StoryMoment,Speaker,Context,EN,Ori
|Act1|Act1Elite1Lyra7,1,11,12,,,,Lyra|Act1MiniBoss1,,0,,3,None,Act1MiniBoss1,,你的血统在这里没有力量，冒牌货！星辰赐予了我<i>真正的</i>力量：,"Your bloodline has no power here, pretender! The Star has blessed me with the <i>real</i> power:"
|Act1|Act1Elite1Lyra7,1,12,6|23|29|37|44|52|62,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,金钱。,Money.
|Act1|Act1Elite1Lyra7,1,13,14,,,,Lyra|Act1MiniBoss1,,0,,0,None,Cetus,,我知道，公主。,"I know that, princess."
|Act1|Act1Elite1Lyra7,1,14,15,,,,Lyra|Act1MiniBoss1,,0,,0,None,Cetus,,听着老兄，我欣赏满满一口袋的现钱，但你图的是什么？,"Look man, I appreciate a pocketful of cash but what's your angle here?"
|Act1|Act1Elite1Lyra7,1,15,16,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,这就是星辰想要的！所以我才把这集市据为己有。,That is what the Star wants! It is why I've taken this market for myself.
|Act1|Act1Elite1Lyra7,1,16,17,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,还有什么比这更好的法子来收集那甜美的资本？,What better way to collect that sweet capital?
|Act1|Act1Elite1Lyra7,1,17,18,,,,Lyra|Act1MiniBoss1,,0,,0,None,Cetus,,你知道集市得运转起来钱才会流动吧？,You know the market has to be running for the cash to flow?
|Act1|Act1Elite1Lyra7,1,18,19,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,我只是不……,I simply do not...
|Act1|Act1Elite1Lyra7,1,19,20,,,,Lyra|Act1MiniBoss1,,0,,0,None,Cetus,,你怎么这么慌张，公主？我还以为这整摊子是你的地盘。,"Why are you so flustered, princess? I thought this whole thing was your domain."
|Act1|Act1Elite1Lyra7,1,20,21,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,通常我不——我通常是跟——<Conviction-1>,Usually I'm not- I'm usually here with-<Conviction-1>
|Act1|Act1Elite1Lyra7,1,21,22|36|43,,,,Lyra|Act1MiniBoss1,,0,,2.5,None,Act1MiniBoss1,,我打赌能从你身上捞到一大笔赎金。拿下他们！,I bet I could get a good ransom out of you. Seize them!
|Act1|Act1Elite1Lyra7,1,22,,,3,,Lyra|Act1MiniBoss1,,1,,0,None,Cetus,,没时间想了，公主。关于资本对统治阶级作用的高论，你可以以后慢慢写。,"No time to think, princess. You can write your postulations on capital's role on the ruling class later."
|Act1|Act1Elite1Lyra7,1,23,24,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,你为什么在这里？为什么不在高天穹？,Why are you here? Why are you not at the High Firmament?
|Act1|Act1Elite1Lyra7,1,24,25|50,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,你看不出来吗？这片土地现在归天穹统辖。,Don't you see? This land is the Firmament's domain now.
|Act1|Act1Elite1Lyra7,1,25,26,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,嗯，很快它就会全归我。星辰信任我。我会献上它所需的一切金币。,"Well, it will be all mine soon. The Star trusts in me. I will grant it all the gold it needs."
|Act1|Act1Elite1Lyra7,1,26,27,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,这肯定不是星辰想要的。我一生都在仰望星辰，它们绝不会——,Surely this is not what the Star wants. I have seen the Stars all my life and they would never-
|Act1|Act1Elite1Lyra7,1,27,28|34,,,,Lyra|Act1MiniBoss1,,0,,2,None,Act1MiniBoss1,,你是来投靠我，还是来与我为敌？,Are you here to join me or to stand against me?
|Act1|Act1Elite1Lyra7,1,28,21,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,我只是需要多一点时间——我想想——<Conviction-1>,I just need a little more time- I want to think about-<Conviction-1>
|Act1|Act1Elite1Lyra7,1,29,30,,2,,Lyra|Act1MiniBoss1,,1,,0,None,Vega,,奇怪。这家伙似乎还保有理智。嗯，大致上。,"Curious. This one appears to have kept his faculties. Well, mostly."
|Act1|Act1Elite1Lyra7,1,30,31,,,,Lyra|Act1MiniBoss1,,0,,0,None,Vega,,为什么呢？殿下，能否抽空告诉我这位可能是谁？,"Why is that? Your grace, could you spare a moment to tell me who this might be?"
|Act1|Act1Elite1Lyra7,1,31,32,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,他是掌事者，一位宗教领袖，来自月山的高天穹。,"He's an Ordinator, a religious leader, from the High Firmament on Montes Luna."
|Act1|Act1Elite1Lyra7,1,32,33,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,他们是独立于德里瓦斯托与卡登斯的政体，但却是星辰的坚定盟友。,"They are a state independent of Drivasto or Cadens, but they are strong allies to the Stars."
|Act1|Act1Elite1Lyra7,1,33,27,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,我从未单独与掌事者交谈过，但我不记得——<Conviction-1>,"I've never spoken to one alone, but I don't remember-<Conviction-1>"
|Act1|Act1Elite1Lyra7,1,34,35,,2,,Lyra|Act1MiniBoss1,,1,,0,None,Vega,,我明白了，我在想这些掌事者是否对星尘拥有某种权能。,"I see, I wonder if these Ordinators have some power over the Stardust."
|Act1|Act1Elite1Lyra7,1,35,21,,,,Lyra|Act1MiniBoss1,,0,,0,None,Vega,,我猜这“金钱”一说很不寻常。我非常想——,I am assuming this 'money' thing is unusual. I would very much-
|Act1|Act1Elite1Lyra7,1,36,,,2,,Lyra|Act1MiniBoss1,,1,,0,None,Vega,,的确，或许下次吧。,"Indeed, maybe next time."
|Act1|Act1Elite1Lyra7,1,37,38,,4,,Lyra|Act1MiniBoss1,,1,,0,None,Sol,,“暗影的堕落无远弗届。”——《圣典》第7页,"'The perversions of the Shadows know no bounds.' Sanctis, p7"
|Act1|Act1Elite1Lyra7,1,38,39,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,哦不，这可不好。我不确定自己能否调解这两方之间的冲突。,"Oh no, this is not good. I am not sure I can mediate a conflict between these two."
|Act1|Act1Elite1Lyra7,1,39,40,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,我明白了，帝国与海伯利安修会结盟以图反击。,"I see, the Empire has allied itself with the Hyperion Order to fight back."
|Act1|Act1Elite1Lyra7,1,40,41,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,无所谓，帝国和海伯利安人都不懂金币的流向。,"No matter, neither the Empire nor Hyperions understand the flow of gold."
|Act1|Act1Elite1Lyra7,1,41,42,,,,Lyra|Act1MiniBoss1,,0,,0,None,Sol,,我要把熔金灌进你的喉咙，异教徒。,"I WILL POUR MOLTEN GOLD DOWN YOUR THROAT, HEATHEN."
|Act1|Act1Elite1Lyra7,1,42,21,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,请都住手。一定有办法让我们——<Conviction-1>,"Please stop, everyone. There must be a way we can-<Conviction-1>"
|Act1|Act1Elite1Lyra7,1,43,,,4,,Lyra|Act1MiniBoss1,,1,,0,None,Act1MiniBoss1,,还有，要是碰上那海伯利安人的小玩意儿，务必别弄坏了。,And make sure not to damage the Hyperion's little trinket if you happen to come across it.
|Act1|Act1Elite1Lyra7,1,44,45,,7,,Lyra|Act1MiniBoss1,,1,,0,None,Aniara,,哦嚯，你是<i>这么</i>想的？,"Oho, is <i>that</i> what you think?"
|Act1|Act1Elite1Lyra7,1,45,46,,,,Lyra|Act1MiniBoss1,,0,,0,None,Aniara,,若真是如此，我就不会在这儿了，而你或许还能多活一天。,"If that were true, I wouldn't be here, and you might get to live another day."
|Act1|Act1Elite1Lyra7,1,46,47,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,我们别一上来就动武，我确信我们能够——,"Let us not jump straight to violence, I am sure we can-"
|Act1|Act1Elite1Lyra7,1,47,48,,,,Lyra|Act1MiniBoss1,,0,,2,None,Act1MiniBoss1,,随你怎么否认，星辰是对<i>我</i>说的。,"Deny me all you want, the Star spoke to <i>me</i>."
|Act1|Act1Elite1Lyra7,1,48,49,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,星辰绝不会说出这种话……,The Stars would never say such a thing...
|Act1|Act1Elite1Lyra7,1,49,27,,,,Lyra|Act1MiniBoss1,,0,,0,None,Aniara,,唉，我被一群蠢货围着。我们能不能干脆把他们杀了？,"Uffa, I am surrounded by fools. Can we just kill them already?"
|Act1|Act1Elite1Lyra7,1,50,51,,8,,Lyra|Act1MiniBoss1,,1,,0,None,Maia,,那不是真的。告诉他们那不是真的！,That's not true. Tell them that's not true!
|Act1|Act1Elite1Lyra7,1,51,25,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,那不是真的，不仅迄今为止我们已证实了这点，而且帝国绝不会落入你手。,"It is not true, not only have we made sure of that so far, but the Empire would never fall to you."
|Act1|Act1Elite1Lyra7,1,52,53,,5,,Lyra|Act1MiniBoss1,,1,,0,None,Draco,,<Cat>你觉得我们这是中大奖了吗？,"<Cat>Don't suppose we've hit the jackpot here, you think?"
|Act1|Act1Elite1Lyra7,1,53,55,,,,Lyra|Act1MiniBoss1,,0,,0,None,Draco,,你想让我跟一群想割我们喉咙的武装暴徒打赌？,You want me to make bets with heavily armed men trying to slit our throats?
|Act1|Act1Elite1Lyra7,1,54,56,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,我现在不希望你做任何事。我们必须专注于和平解决。,I do not want you to do anything right now. We must focus on resolving this amicably.
|Act1|Act1Elite1Lyra7,1,55,54,,,,Lyra|Act1MiniBoss1,,0,,0,None,Draco,,<Cat>我们遇过更糟的。,<Cat>We've had worse.
|Act1|Act1Elite1Lyra7,1,56,57,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,我能感觉到你们两人身上的财富。带猫的那位，口袋确实很深。,I can sense the wealth on the both of you. The one with the cat has deep pockets indeed.
|Act1|Act1Elite1Lyra7,1,57,58,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,再想想能从公主身上榨出多少赎金。哦，今日我们真是蒙福！,"And think of the ransom we can get out of the Princess. Oh, we are blessed on this day!"
|Act1|Act1Elite1Lyra7,1,58,59,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,尊敬的掌事者，请三思——<Conviction-1>,"Good Ordinator, please reconsider-<Conviction-1>"
|Act1|Act1Elite1Lyra7,1,59,61,,,,Lyra|Act1MiniBoss1,,0,,2,None,Act1MiniBoss1,,拿下他们！,Seize them!
|Act1|Act1Elite1Lyra7,1,6,8,,3,,Lyra|Act1MiniBoss1,,1,,0,None,Cetus,,什么？那跟这有什么关系？一颗坠落的星星怎么告诉你的？,What? What does that have to do with anything? How did a falling star tell you that?
|Act1|Act1Elite1Lyra7,1,60,,,,,Lyra|Act1MiniBoss1,,0,,0,None,Draco,,<Cat>唉，或许下次吧。,"<Cat>Eh, maybe next time."
|Act1|Act1Elite1Lyra7,1,61,60,,,,Lyra|Act1MiniBoss1,,0,,0,None,Draco,,我说过了。他们至少得有点愿意交出金币的意思。,I told you. They gotta be at least a little willing to part with their gold.
|Act1|Act1Elite1Lyra7,1,62,63,,6,,Lyra|Act1MiniBoss1,,1,,0,None,Azha,,抱歉，我不能让你这样扭曲德里瓦斯托的尊严。,"I'm sorry, I cannot let you twist Drivasto's pride like this."
|Act1|Act1Elite1Lyra7,1,63,64,,,,Lyra|Act1MiniBoss1,,0,,0,None,Azha,,你以为我奋战保住这个集市，就是为了让它的财富全落进一个……,You think I fought to keep this market standing so all its wealth falls into the hands of a single...
|Act1|Act1Elite1Lyra7,1,64,65,,,,Lyra|Act1MiniBoss1,,0,,0,None,Azha,,掌事者手里？这很古怪。,Ordinator? That's odd.
|Act1|Act1Elite1Lyra7,1,65,66,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,确实古怪。尊敬的掌事者，你介意——,"It is. Good Ordinator, do you mind-"
|Act1|Act1Elite1Lyra7,1,66,67,,,,Lyra|Act1MiniBoss1,,0,,1.5,None,Act1MiniBoss1,,弟兄们，提高警惕。帝国与共和国似乎联手了。,"Be on your guard, men. The Empire and the Republic seem to have joined forces."
|Act1|Act1Elite1Lyra7,1,67,68,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,幸运的是，这意味着星辰对我们恩赐更甚。想想我们能收到的赎金。,Fortunately this means the Star has blessed us further. Think of the ransom we can collect.
|Act1|Act1Elite1Lyra7,1,68,69,,,,Lyra|Act1MiniBoss1,,0,,0,None,Azha,,向谁要赎金，蠢货？那颗坠落的星星把你的脑子也砸坏了？,"Ransom to who, you fool? The falling Star knock out your brains too?"
|Act1|Act1Elite1Lyra7,1,69,70,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,你们都给我住口！我们该拔出的是言语，不是刀剑！<Conviction-1>,"Silence, the lot of you! We should draw words, not steel!<Conviction-1>"
|Act1|Act1Elite1Lyra7,1,70,,,,,Lyra|Act1MiniBoss1,,0,,0,None,Azha,,你还不够格，年轻的公主。士兵们，备战！,"You are out of your depth, young Princess. Soldiers, to arms!"
|Act1|Act1Elite1Lyra7,1,8,13,,,,Lyra|Act1MiniBoss1,,0,,0,None,Lyra,,这很奇怪，那是个掌事者，他们既不属于这里，也不属于卡登斯。,"This is odd, that is an Ordinator, they are not from here or Cadens."
|Act1|Act1Elite1Lyra7,1,9,10,,,,Lyra|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,各位，把目光投向帝国公主吧，她居然屈尊来逛集市了。,"Everyone, turn your gaze to the Imperial Princess, for she has decided to come to market."
|Act1|Act1Elite1Maia1,1,1,2|8,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,站住，孩子。把金子全交出来。,"Stop right there, child. Hand over all your gold."
|Act1|Act1Elite1Maia1,1,10,11,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,抱歉了小姑娘，这位恐怕帮不上什么忙。,"Sorry little lady, I'm not sure this one's gonna be of any help."
|Act1|Act1Elite1Maia1,1,11,12,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,可是……,But...
|Act1|Act1Elite1Maia1,1,12,13,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,这种人我一辈子见多了。这位也没什么两样。,I've dealt with men like this all my life. This one's no different.
|Act1|Act1Elite1Maia1,1,13,14,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,那就再说一遍吧，哦，集市的明星。,"So tell me again, oh star of the market. "
|Act1|Act1Elite1Maia1,1,14,15,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,你的礼数呢？,Where are your manners?
|Act1|Act1Elite1Maia1,1,15,16,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,别想耍滑头蒙混过去，你是交出金子，还是去死？,"Stop trying to wriggle your way out of this, are you going to surrender your gold or die?"
|Act1|Act1Elite1Maia1,1,16,17,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,没看出来你还兼职收税啊。,Didn't realize you were the tax man too.
|Act1|Act1Elite1Maia1,1,17,18,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,<Cat>别跟掌事者瞎胡闹。,<Cat>Stop fucking around with an Ordinator.
|Act1|Act1Elite1Maia1,1,18,19,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,够了。弟兄们，杀了他们。,"That's it. Men, kill them."
|Act1|Act1Elite1Maia1,1,19,,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,<Cat>好家伙。这事儿回头咱们得好好聊聊。<Conviction-1>,<Cat>Oh boy. We're going to have a long chat about this later.<Conviction-1>
|Act1|Act1Elite1Maia1,1,2,3,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,……我不是小孩子。,...I'm not a child.
|Act1|Act1Elite1Maia1,1,20,21,,7,,Maia|Act1MiniBoss1,,1,,0,None,Aniara,,为自己站起来，signorina。,"Stand up for yourself, signorina."
|Act1|Act1Elite1Maia1,1,21,22,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,可我只是想找我的——,But I'm just trying to find my-
|Act1|Act1Elite1Maia1,1,22,23,,,,Maia|Act1MiniBoss1,,0,,1.25,None,Aniara,,听着，你迟早会明白，没人会来帮你。,"Look, sooner or later you will learn that no one is going to help you."
|Act1|Act1Elite1Maia1,1,23,24,,,,Maia|Act1MiniBoss1,,0,,0,None,Aniara,,人们只想从你身上捞好处。,People only want what they can get out of you.
|Act1|Act1Elite1Maia1,1,24,25,,,,Maia|Act1MiniBoss1,,0,,0,None,Aniara,,他们会搬出冠冕堂皇的理由，可说到底都是为了自己的利益。,"They'll have their grand reasons, but in the end its for their own gain."
|Act1|Act1Elite1Maia1,1,25,26,,,,Maia|Act1MiniBoss1,,0,,0,None,Aniara,,想赢到最上面，唯一的办法就是用他们的规矩打败他们。,The only way you can get out on top is by beating them at their own game.
|Act1|Act1Elite1Maia1,1,26,27,,,,Maia|Act1MiniBoss1,,0,,0,None,Aniara,,你想找到你要找的人？那就自己去找。,You want to find whoever it is you're looking for? Find them yourself.
|Act1|Act1Elite1Maia1,1,27,28,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,你们俩在嘀咕什么？别拖时间，否则我们只好动手了！,What are you two talking about? Stop stalling or we'll be forced to kill you!
|Act1|Act1Elite1Maia1,1,28,29,,,,Maia|Act1MiniBoss1,,0,,0,None,Aniara,,看到了吧？那你打算怎么办，amore mio？,"See? So what'll it be, amore mio?"
|Act1|Act1Elite1Maia1,1,29,30,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,我……我……我不知道。<Conviction-1>,I... I... I don't know.<Conviction-1>
|Act1|Act1Elite1Maia1,1,3,4|20,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,星辰不在乎这些，把金子或者命交出来。,"The Star does not care, give me your gold or your life."
|Act1|Act1Elite1Maia1,1,30,,,,,Maia|Act1MiniBoss1,,0,,0,AniaraMaiaLossOfInnocence,Aniara,,你会的……你会的。,You will... You will.
|Act1|Act1Elite1Maia1,1,4,5,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,求你了，我历尽千辛万苦才到这里……我在找一个人，我——,"Please, I've been through so much to get here... I'm looking for someone, I-"
|Act1|Act1Elite1Maia1,1,5,6|10,,,,Maia|Act1MiniBoss1,,0,,3.25,None,Act1MiniBoss1,,你没在听我说话吗，丫头？照我说的做！,"Aren't you listening to me, girl? Do as I say!"
|Act1|Act1Elite1Maia1,1,6,7,,,,Maia|Act1MiniBoss1,,0,,0,None,Maia,,不……不，我不会。我不会！<Conviction-1>,No... No I won't. I won't!<Conviction-1>
|Act1|Act1Elite1Maia1,1,7,,,,,Maia|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,那你就去死吧。,Then you will die.
|Act1|Act1Elite1Maia1,1,8,9,,5,,Maia|Act1MiniBoss1,,1,,0,None,Draco,,哎哟，讲点礼数吧，年轻人。,"Whoa, have some manners, young man."
|Act1|Act1Elite1Maia1,1,9,3,,,,Maia|Act1MiniBoss1,,0,,0,None,Draco,,刚见面的姑娘，你就这么对待？,Is that any way to treat a women you just met?
|Act1|Act1Elite1Sol6,1,1,2|42|50,,,,Sol|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,弟兄们，站稳了，有个海伯利安人过来了。,"Men, stand your ground, a Hyperion approaches."
|Act1|Act1Elite1Sol6,1,10,11,,,,Sol|Act1MiniBoss1,,0,,0,None,Vega,,确实，我话说得太早了。,"Indeed, I spoke too soon."
|Act1|Act1Elite1Sol6,1,11,12|45,,,,Sol|Act1MiniBoss1,,0,,0,None,Sol,,“贪求财富，使人看不清通往光明之路”——《科罗尼斯》第87页,"'Lust for wealth blurs the path towards the Light' Coronis, p87"
|Act1|Act1Elite1Sol6,1,12,13,,,,Sol|Act1MiniBoss1,,0,,0,None,Vega,,我这是被疯子包围了。,I am surrounded by lunatics.
|Act1|Act1Elite1Sol6,1,13,14,,,,Sol|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,这座集市和它的滚滚财源，现在归月山的高天穹所有。,This market and its river of money now belongs to the High Firmament of Montes Luna.
|Act1|Act1Elite1Sol6,1,14,8,,,,Sol|Act1MiniBoss1,,0,,0,None,Act1MiniBoss1,,要么把金子交给我，要么死在我的剑下。,Either hand me your gold or die by my steel.
|Act1|Act1Elite1Sol6,1,15,16,,2,,Sol|Act1MiniBoss1,,1,,0,None,Vega,,你们这些人都是被自己的信仰洗脑了吗？,Are the lot of you brainwashed by your religions?
|Act1|Act1Elite1Sol6,1,16,,,,,Sol|Act1MiniBoss1,,0,,0,None,Vega,,照这样下去，我永远也找不到解药。<Conviction-1>,I am never going to succeed in finding a cure at this rate.<Conviction-1>
|Act1|Act1Elite1Sol6,1,17,18,,3,,Sol|Act1MiniBoss1,,1,,0,None,Cetus,,哦不，你不会是跟高天穹的掌事者结下梁子了吧？,"Oh no, you don't have beef with a High Firmament Ordinator, do you? "
|Act1|Act1Elite1Sol6,1,18,19,,,,Sol|Act1MiniBoss1,,0,,0,None,Sol,,“白昼的一切敌人，皆为其十字军之敌。”——《圣典》第2页,"'All enemies of the Day are enemies of its Crusaders.' Sanctis, p2"
|Act1|Act1Elite1Sol6,1,19,6,,,,Sol|Act1MiniBoss1,,0,,0,None,Cetus,,天上的星星啊……,Stars above...
|Act1|Act1Elite1Sol6,1,2,3|5|17|24|33,,,,Sol|Act1MiniBoss1,,0,,0,None,Sol,,……,...
